Revenue
14363.2
Rack/Week,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
351,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,3,3,3,3,E,,,
352,11,11,11,11,11,11,11,11,11,11,11,11,E,11,11,11,11,11,11,11,11,11,11,11,11,E,11,11,11,11,11,11,11,11,11,11,11,11,E,
353,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,3,3,3,3,E,,,
354,11,11,11,11,11,11,11,11,11,11,11,11,E,11,11,11,11,11,11,11,11,11,11,11,11,E,11,11,11,11,11,11,11,11,11,11,11,11,E,
355,16,16,16,16,E,17,17,17,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,
356,11,11,11,11,11,11,11,11,11,11,11,11,E,11,11,11,11,11,11,11,11,11,11,11,11,E,11,11,11,11,11,11,11,11,11,11,11,11,E,
357,16,16,16,16,E,17,17,17,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,
358,13,13,13,13,13,13,E,9,9,9,9,9,9,9,9,9,E,9,9,9,9,9,9,9,9,9,E,9,9,9,9,9,9,9,9,9,E,,,
359,7,7,7,7,E,7,7,7,7,E,15,15,15,E,7,7,7,7,E,,3,3,3,3,E,3,3,3,3,E,7,7,7,7,E,3,3,3,3,E
360,16,16,16,16,E,17,17,17,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,
361,7,7,7,7,E,15,15,15,E,7,7,7,7,E,7,7,7,7,E,,3,3,3,3,E,3,3,3,3,E,7,7,7,7,E,3,3,3,3,E
362,16,16,16,16,E,17,17,17,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,
363,7,7,7,7,E,15,15,15,E,7,7,7,7,E,7,7,7,7,E,,3,3,3,3,E,3,3,3,3,E,7,7,7,7,E,3,3,3,3,E
364,11,11,11,11,11,11,11,11,11,11,11,11,E,11,11,11,11,11,11,11,11,11,11,11,11,E,11,11,11,11,11,11,11,11,11,11,11,11,E,
365,16,16,16,16,E,17,17,17,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,
366,,,,9,9,9,9,9,9,9,9,9,E,9,9,9,9,9,9,9,9,9,E,13,13,13,13,13,13,E,9,9,9,9,9,9,9,9,9,E
367,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,3,3,3,3,E,,,
368,11,11,11,11,11,11,11,11,11,11,11,11,E,11,11,11,11,11,11,11,11,11,11,11,11,E,11,11,11,11,11,11,11,11,11,11,11,11,E,
369,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,3,3,3,3,E,,,
370,11,11,11,11,11,11,11,11,11,11,11,11,E,11,11,11,11,11,11,11,11,11,11,11,11,E,11,11,11,11,11,11,11,11,11,11,11,11,E,
371,16,16,16,16,E,17,17,17,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,
372,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,3,3,3,3,E,,,
373,11,11,11,11,11,11,11,11,11,11,11,11,E,11,11,11,11,11,11,11,11,11,11,11,11,E,11,11,11,11,11,11,11,11,11,11,11,11,E,
374,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,3,3,3,3,E,,,
375,11,11,11,11,11,11,11,11,11,11,11,11,E,11,11,11,11,11,11,11,11,11,11,11,11,E,11,11,11,11,11,11,11,11,11,11,11,11,E,
376,11,11,11,11,11,11,11,11,11,11,11,11,E,11,11,11,11,11,11,11,11,11,11,11,11,E,11,11,11,11,11,11,11,11,11,11,11,11,E,
377,16,16,16,16,E,17,17,17,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,
378,11,11,11,11,11,11,11,11,11,11,11,11,E,11,11,11,11,11,11,11,11,11,11,11,11,E,11,11,11,11,11,11,11,11,11,11,11,11,E,
379,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,3,3,3,3,E,,,
380,11,11,11,11,11,11,11,11,11,11,11,11,E,11,11,11,11,11,11,11,11,11,11,11,11,E,11,11,11,11,11,11,11,11,11,11,11,11,E,
381,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,3,3,3,3,E,,,
382,11,11,11,11,11,11,11,11,11,11,11,11,E,11,11,11,11,11,11,11,11,11,11,11,11,E,11,11,11,11,11,11,11,11,11,11,11,11,E,
383,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,3,3,3,3,E,,,
384,11,11,11,11,11,11,11,11,11,11,11,11,E,11,11,11,11,11,11,11,11,11,11,11,11,E,11,11,11,11,11,11,11,11,11,11,11,11,E,
385,7,7,7,7,E,15,15,15,E,7,7,7,7,E,7,7,7,7,E,,3,3,3,3,E,3,3,3,3,E,7,7,7,7,E,3,3,3,3,E
386,11,11,11,11,11,11,11,11,11,11,11,11,E,11,11,11,11,11,11,11,11,11,11,11,11,E,11,11,11,11,11,11,11,11,11,11,11,11,E,
387,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,3,3,3,3,E,,,
388,16,16,16,16,E,17,17,17,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,
389,7,7,7,7,E,15,15,15,E,7,7,7,7,E,7,7,7,7,E,,3,3,3,3,E,3,3,3,3,E,7,7,7,7,E,3,3,3,3,E
390,,,,9,9,9,9,9,9,9,9,9,E,9,9,9,9,9,9,9,9,9,E,13,13,13,13,13,13,E,9,9,9,9,9,9,9,9,9,E
391,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,3,3,3,3,E,,,
392,16,16,16,16,E,17,17,17,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,
393,7,7,7,7,E,15,15,15,E,7,7,7,7,E,7,7,7,7,E,,3,3,3,3,E,3,3,3,3,E,7,7,7,7,E,3,3,3,3,E
394,16,16,16,16,E,17,17,17,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,
395,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,3,3,3,3,E,,,
396,11,11,11,11,11,11,11,11,11,11,11,11,E,11,11,11,11,11,11,11,11,11,11,11,11,E,11,11,11,11,11,11,11,11,11,11,11,11,E,
397,16,16,16,16,E,17,17,17,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,
398,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,3,3,3,3,E,,,
399,11,11,11,11,11,11,11,11,11,11,11,11,E,11,11,11,11,11,11,11,11,11,11,11,11,E,11,11,11,11,11,11,11,11,11,11,11,11,E,
400,16,16,16,16,E,17,17,17,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,
